lemma_id,lemma,full_eng,urn,line_number,normalized,eng_lemma,form,norm_form,postag,form_eng,norm_form_eng
263563413,παραμυθέομαι,paramuqe/omai,urn:cts:greekLit:tlg0011.tlg002:935,935,παραμυθεομαι,paramuqeomai,παραμυθοῦμαι,παραμυθουμαι,v1spie---,paramuqou=mai,paramuqoumai
170901650,μή,mh/,urn:cts:greekLit:tlg0011.tlg002:936,936,μη,mh,μὴ,μη,c--------,mh\,mh
198140926,οὐ,ou),urn:cts:greekLit:tlg0011.tlg002:936,936,ου,ou,οὐ,ου,d--------,ou),ou
163274466,ὅδε,o(/de,urn:cts:greekLit:tlg0011.tlg002:936,936,οδε,ode,τάδε,ταδε,p-p---na-,ta/de,tade
412463954,ταύτῃ,tau/th|,urn:cts:greekLit:tlg0011.tlg002:936,936,ταυτη,tauth,ταύτῃ,ταυτη,d--------,tau/th|,tauth
337065998,κατακυρόω,katakuro/w,urn:cts:greekLit:tlg0011.tlg002:936,936,κατακυροω,katakurow,κατακυροῦσθαι,κατακυρουσθαι,v--pne---,katakurou=sqai,katakurousqai
202694721,ὦ,w)=,urn:cts:greekLit:tlg0011.tlg002:937,937,ω,w,ὦ,ω,i--------,w)=,w
143285745,γῆ,gh=,urn:cts:greekLit:tlg0011.tlg002:937,937,γη,gh,γῆς,γης,n-s---fg-,gh=s,ghs
72460046,Θήβη,Q)h/bh,urn:cts:greekLit:tlg0011.tlg002:937,937,Θηβη,Q)hbh,Θήβης,Θηβης,n-s---fg-,Q)h/bhs,Q)hbhs
112127059,ἄστυ,a)/stu,urn:cts:greekLit:tlg0011.tlg002:937,937,αστυ,astu,ἄστυ,αστυ,n-s---nv-,a)/stu,astu
226515962,πατρῷος,patrw|=os,urn:cts:greekLit:tlg0011.tlg002:937,937,πατρωος,patrwos,πατρῷον,πατρωον,a-s---nv-,patrw|=on,patrwon
166530851,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:938,938,και,kai,καὶ,και,c--------,kai\,kai
212680624,θεός,qeo/s,urn:cts:greekLit:tlg0011.tlg002:938,938,θεος,qeos,θεοὶ,θεοι,n-p---mv-,qeoi\,qeoi
235154375,προγενής,progenh/s,urn:cts:greekLit:tlg0011.tlg002:938,938,προγενης,progenhs,προγενεῖς,προγενεις,a-p---mv-,progenei=s,progeneis
103820500,ἄγω,a)/gw,urn:cts:greekLit:tlg0011.tlg002:939,939,αγω,agw,ἄγομαι,αγομαι,v1spie---,a)/gomai,agomai
129743489,δή,dh/,urn:cts:greekLit:tlg0011.tlg002:939,939,δη,dh,δὴ,δη,g--------,dh\,dh
215377052,οὐκέτι,ou)ke/ti,urn:cts:greekLit:tlg0011.tlg002:939,939,ουκετι,ouketi,κοὐκέτι,κουκετι,d--------,kou)ke/ti,kouketi
189275919,μέλλω,me/llw,urn:cts:greekLit:tlg0011.tlg002:939,939,μελλω,mellw,μέλλω,μελλω,v1spia---,me/llw,mellw
200724233,λεύσσω,leu/ssw,urn:cts:greekLit:tlg0011.tlg002:940,940,λευσσω,leussw,λεύσσετε,λευσσετε,v2ppma---,leu/ssete,leussete
72460046,Θήβη,Q)h/bh,urn:cts:greekLit:tlg0011.tlg002:940,940,Θηβη,Q)hbh,Θήβης,Θηβης,n-s---fg-,Q)h/bhs,Q)hbhs
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:940,940,ο,o,οἱ,οι,l-p---mn-,oi(,oi
216537114,κοιρανίδης,koirani/dhs,urn:cts:greekLit:tlg0011.tlg002:940,940,κοιρανιδης,koiranidhs,κοιρανίδαι,κοιρανιδαι,n-p---mn-,koirani/dai,koiranidai
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:941,941,ο,o,τὴν,την,l-s---fa-,th\n,thn
177116857,βασιλείδης,basilei/dhs,urn:cts:greekLit:tlg0011.tlg002:941,941,βασιλειδης,basileidhs,βασιλειδᾶν,βασιλειδαν,n-p---mg-,basileida=n,basileidan
229792361,μόνος,mo/nos,urn:cts:greekLit:tlg0011.tlg002:941,941,μονος,monos,μούνην,μουνην,a-s---fa-,mou/nhn,mounhn
237424908,λοιπός,loipo/s,urn:cts:greekLit:tlg0011.tlg002:941,941,λοιπος,loipos,λοιπήν,λοιπην,a-s---fa-,loiph/n,loiphn
339307532,οἷος,oi(=os,urn:cts:greekLit:tlg0011.tlg002:942,942,οιος,oios,οἷα,οια,a-p---na-,oi(=a,oia
223706703,πρός,pro/s,urn:cts:greekLit:tlg0011.tlg002:942,942,προς,pros,πρὸς,προς,r--------,pro\s,pros
117065382,ἀνήρ,a)nh/r,urn:cts:greekLit:tlg0011.tlg002:942,942,ανηρ,anhr,ἀνδρῶν,ανδρων,n-p---mg-,a)ndrw=n,andrwn
203302218,πάσχω,pa/sxw,urn:cts:greekLit:tlg0011.tlg002:942,942,πασχω,pasxw,πάσχω,πασχω,v1spia---,pa/sxw,pasxw
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:943,943,ο,o,τὴν,την,l-s---fa-,th\n,thn
372970267,εὐσέβεια,eu)se/beia,urn:cts:greekLit:tlg0011.tlg002:943,943,ευσεβεια,eusebeia,εὐσεβίαν,ευσεβιαν,n-s---fa-,eu)sebi/an,eusebian
227915579,σεβίζω,sebi/zw,urn:cts:greekLit:tlg0011.tlg002:943,943,σεβιζω,sebizw,σεβίσασα,σεβισασα,v-sapafn-,sebi/sasa,sebisasa
232469434,τλάω,tla/w,urn:cts:greekLit:tlg0011.tlg002:944,944,τλαω,tlaw,ἔτλα,ετλα,v3saia---,e)/tla,etla
166530851,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:944,944,και,kai,καὶ,και,c--------,kai\,kai
83724401,Δανάη,Dana/h,urn:cts:greekLit:tlg0011.tlg002:944,944,Δαναη,Danah,Δανάας,Δαναας,n-s---fg-,Dana/as,Danaas
369827671,οὐράνιος,ou)ra/nios,urn:cts:greekLit:tlg0011.tlg002:944,944,ουρανιος,ouranios,οὐράνιον,ουρανιον,a-s---na-,ou)ra/nion,ouranion
146396611,φάος,fa/os,urn:cts:greekLit:tlg0011.tlg002:944,944,φαος,faos,φῶς,φως,n-s---na-,fw=s,fws
217236700,ἀλλάσσω,a)lla/ssw,urn:cts:greekLit:tlg0011.tlg002:945,945,αλλασσω,allassw,ἀλλάξαι,αλλαξαι,v--ana---,a)lla/cai,allacai
142831648,δέμας,de/mas,urn:cts:greekLit:tlg0011.tlg002:945,945,δεμας,demas,δέμας,δεμας,n-s---nn-,de/mas,demas
120414401,ἐν,e)n,urn:cts:greekLit:tlg0011.tlg002:945,945,εν,en,ἐν,εν,r--------,e)n,en
270618481,χαλκόδετος,xalko/detos,urn:cts:greekLit:tlg0011.tlg002:945,945,χαλκοδετος,xalkodetos,χαλκοδέτοις,χαλκοδετοις,a-p---fd-,xalkode/tois,xalkodetois
147800863,αὐλή,au)lh/,urn:cts:greekLit:tlg0011.tlg002:945,945,αυλη,aulh,αὐλαῖς,αυλαις,n-p---fd-,au)lai=s,aulais
209413304,κρύπτω,kru/ptw,urn:cts:greekLit:tlg0011.tlg002:946,946,κρυπτω,kruptw,κρυπτομένα,κρυπτομενα,v-sppefn-,kruptome/na,kruptomena
125999525,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:946,946,δε,de,δ̓,δ,g--------,d,d
120414401,ἐν,e)n,urn:cts:greekLit:tlg0011.tlg002:946,946,εν,en,ἐν,εν,r--------,e)n,en
262035829,τυμβήρης,tumbh/rhs,urn:cts:greekLit:tlg0011.tlg002:946,946,τυμβηρης,tumbhrhs,τυμβήρει,τυμβηρει,a-s---md-,tumbh/rei,tumbhrei
224617883,θάλαμος,qa/lamos,urn:cts:greekLit:tlg0011.tlg002:946,946,θαλαμος,qalamos,θαλάμῳ,θαλαμω,n-s---md-,qala/mw|,qalamw
216531120,καταζεύγνυμι,katazeu/gnumi,urn:cts:greekLit:tlg0011.tlg002:946,946,καταζευγνυμι,katazeugnumi,κατεζεύχθη,κατεζευχθη,v3saip---,katezeu/xqh,katezeuxqh
191146704,καίτοι,kai/toi,urn:cts:greekLit:tlg0011.tlg002:947,947,καιτοι,kaitoi,καίτοι,καιτοι,g--------,kai/toi,kaitoi
166530851,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:947,947,και,kai,καὶ,και,c--------,kai\,kai
182742371,γενεά,genea/,urn:cts:greekLit:tlg0011.tlg002:947,947,γενεα,genea,γενεᾷ,γενεα,n-s---fd-,genea|=,genea
257223014,τίμιος,ti/mios,urn:cts:greekLit:tlg0011.tlg002:947,947,τιμιος,timios,τίμιος,τιμιος,a-s---fn-,ti/mios,timios
202694721,ὦ,w)=,urn:cts:greekLit:tlg0011.tlg002:947,947,ω,w,ὦ,ω,i--------,w)=,w
200369147,παῖς,pai=s,urn:cts:greekLit:tlg0011.tlg002:947,947,παις,pais,παῖ,παι,n-s---fv-,pai=,pai
166530851,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:950,950,και,kai,καὶ,και,c--------,kai\,kai
119196783,Ζεύς,Zeu/s,urn:cts:greekLit:tlg0011.tlg002:950,950,Ζευς,Zeus,Ζηνὸς,Ζηνος,n-s---mg-,Zhno\s,Zhnos
237470157,ταμιεύω,tamieu/w,urn:cts:greekLit:tlg0011.tlg002:950,950,ταμιευω,tamieuw,ταμιεύεσκε,ταμιευεσκε,v3siia---,tamieu/eske,tamieueske
172994051,γονή,gonh/,urn:cts:greekLit:tlg0011.tlg002:950,950,γονη,gonh,γονὰς,γονας,n-p---fa-,gona\s,gonas
410073895,χρυσόρρυτος,xruso/rrutos,urn:cts:greekLit:tlg0011.tlg002:950,950,χρυσορρυτος,xrusorrutos,χρυσορύτους,χρυσορυτους,a-p---fa-,xrusoru/tous,xrusorutous
208072291,ἀλλά,a)lla/,urn:cts:greekLit:tlg0011.tlg002:951,951,αλλα,alla,ἀλλ̓,αλλ,c--------,a)ll,all
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:951,951,ο,o,ἁ,α,l-s---fn-,a(,a
270074416,μοιρίδιος,moiri/dios,urn:cts:greekLit:tlg0011.tlg002:951,951,μοιριδιος,moiridios,μοιριδία,μοιριδια,a-s---fn-,moiridi/a,moiridia
229972436,τις,tis,urn:cts:greekLit:tlg0011.tlg002:951,951,τις,tis,τις,τις,p-s---fn-,tis,tis
170793445,δύνασις,du/nasis,urn:cts:greekLit:tlg0011.tlg002:951,951,δυνασις,dunasis,δύνασις,δυνασις,n-s---fn-,du/nasis,dunasis
157286230,δεινός,deino/s,urn:cts:greekLit:tlg0011.tlg002:951,951,δεινος,deinos,δεινά,δεινα,a-s---fn-,deina/,deina
208137895,οὔτε,ou)/te,urn:cts:greekLit:tlg0011.tlg002:952,952,ουτε,oute,οὔ,ου,d--------,ou)/,ou
206566436,τε,te,urn:cts:greekLit:tlg0011.tlg002:952,952,τε,te,τ̓,τ,g--------,t,t
98519606,ἄν,a)/n,urn:cts:greekLit:tlg0011.tlg002:952,952,αν,an,ἄν,αν,g--------,a)/n,an
322631600,νιν,nin,urn:cts:greekLit:tlg0011.tlg002:952,952,νιν,nin,νιν,νιν,p-s---ma-,nin,nin
320139207,ὄλβος,o)/lbos,urn:cts:greekLit:tlg0011.tlg002:952,952,ολβος,olbos,ὄλβος,ολβος,n-s---mn-,o)/lbos,olbos
38309539,Ἄρης,A)/rhs,urn:cts:greekLit:tlg0011.tlg002:952,952,Αρης,Arhs,Ἄρης,Αρης,n-s---mn-,A)/rhs,Arhs
198140926,οὐ,ou),urn:cts:greekLit:tlg0011.tlg002:952,952,ου,ou,οὐ,ου,d--------,ou),ou
225708825,πύργος,pu/rgos,urn:cts:greekLit:tlg0011.tlg002:952,952,πυργος,purgos,πύργος,πυργος,n-s---mn-,pu/rgos,purgos
125973872,ἁλίκτυπος,a(li/ktupos,urn:cts:greekLit:tlg0011.tlg002:952,952,αλικτυπος,aliktupos,ἁλίκτυποι,αλικτυποι,a-p---fn-,a(li/ktupoi,aliktupoi
190632504,κελαινός,kelaino/s,urn:cts:greekLit:tlg0011.tlg002:953,953,κελαινος,kelainos,κελαιναὶ,κελαιναι,a-p---fn-,kelainai\,kelainai
196742555,ναῦς,nau=s,urn:cts:greekLit:tlg0011.tlg002:953,953,ναυς,naus,νᾶες,ναες,n-p---fn-,na=es,naes
238262885,ἐκφεύγω,e)kfeu/gw,urn:cts:greekLit:tlg0011.tlg002:953,953,εκφευγω,ekfeugw,ἐκφύγοιεν,εκφυγοιεν,v3paoa---,e)kfu/goien,ekfugoien
300451097,ζεύγνυμι,zeu/gnumi,urn:cts:greekLit:tlg0011.tlg002:955,955,ζευγνυμι,zeugnumi,ζεύχθη,ζευχθη,v3saip---,zeu/xqh,zeuxqh
125999525,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:955,955,δε,de,δ̓,δ,g--------,d,d
487789631,ὀξύχολος,o)cu/xolos,urn:cts:greekLit:tlg0011.tlg002:955,955,οξυχολος,ocuxolos,ὀξύχολος,οξυχολος,a-s---mn-,o)cu/xolos,ocuxolos
200369147,παῖς,pai=s,urn:cts:greekLit:tlg0011.tlg002:955,955,παις,pais,παῖς,παις,n-s---mn-,pai=s,pais
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:955,955,ο,o,ὁ,ο,l-s---mn-,o(,o
92864512,Δρύας,Dru/as,urn:cts:greekLit:tlg0011.tlg002:955,955,Δρυας,Druas,Δρύαντος,Δρυαντος,n-s---mg-,Dru/antos,Druantos
62729911,Ἠδωνοί,H)dwnoi/,urn:cts:greekLit:tlg0011.tlg002:956,956,Ηδωνοι,Hdwnoi,Ἠδωνῶν,Ηδωνων,n-p---mg-,H)dwnw=n,Hdwnwn
170876741,βασιλεύς,basileu/s,urn:cts:greekLit:tlg0011.tlg002:956,956,βασιλευς,basileus,βασιλεύς,βασιλευς,n-s---mn-,basileu/s,basileus
204836465,κερτόμιος,kerto/mios,urn:cts:greekLit:tlg0011.tlg002:956,956,κερτομιος,kertomios,κερτομίοις,κερτομιοις,a-p---fd-,kertomi/ois,kertomiois
182310931,ὀργή,o)rgh/,urn:cts:greekLit:tlg0011.tlg002:956,956,οργη,orgh,ὀργαῖς,οργαις,n-p---fd-,o)rgai=s,orgais
118757826,ἐκ,e)k,urn:cts:greekLit:tlg0011.tlg002:957,957,εκ,ek,ἐκ,εκ,r--------,e)k,ek
102764492,Διόνυσος,Dio/nusos,urn:cts:greekLit:tlg0011.tlg002:957,957,Διονυσος,Dionusos,Διονύσου,Διονυσου,n-s---mg-,Dionu/sou,Dionusou
225765478,πετρώδης,petrw/dhs,urn:cts:greekLit:tlg0011.tlg002:957,957,πετρωδης,petrwdhs,πετρώδει,πετρωδει,a-s---md-,petrw/dei,petrwdei
374871124,κατάφρακτος,kata/fraktos,urn:cts:greekLit:tlg0011.tlg002:957,957,καταφρακτος,katafraktos,κατάφαρκτος,καταφαρκτος,a-s---mn-,kata/farktos,katafarktos
120414401,ἐν,e)n,urn:cts:greekLit:tlg0011.tlg002:957,957,εν,en,ἐν,εν,r--------,e)n,en
178429154,δεσμός,desmo/s,urn:cts:greekLit:tlg0011.tlg002:957,957,δεσμος,desmos,δεσμῷ,δεσμω,n-s---md-,desmw|=,desmw
214010471,οὕτως,ou(/tws,urn:cts:greekLit:tlg0011.tlg002:958,958,ουτως,outws,οὕτω,ουτω,d--------,ou(/tw,outw
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:958,958,ο,o,τᾶς,τας,l-s---fg-,ta=s,tas
207828262,μανία,mani/a,urn:cts:greekLit:tlg0011.tlg002:958,958,μανια,mania,μανίας,μανιας,n-s---fg-,mani/as,manias
157286230,δεινός,deino/s,urn:cts:greekLit:tlg0011.tlg002:958,958,δεινος,deinos,δεινὸν,δεινον,a-s---nn-,deino\n,deinon
220023450,ἀποστάζω,a)posta/zw,urn:cts:greekLit:tlg0011.tlg002:958,958,αποσταζω,apostazw,ἀποστάζει,αποσταζει,v3spia---,a)posta/zei,apostazei
128643983,ἀνθηρός,a)nqhro/s,urn:cts:greekLit:tlg0011.tlg002:960,960,ανθηρος,anqhros,ἀνθηρόν,ανθηρον,a-s---nn-,a)nqhro/n,anqhron
206566436,τε,te,urn:cts:greekLit:tlg0011.tlg002:960,960,τε,te,τε,τε,g--------,te,te
186716175,μένος,me/nos,urn:cts:greekLit:tlg0011.tlg002:960,960,μενος,menos,μένος,μενος,n-s---nn-,me/nos,menos
234761501,ἐκεῖνος,e)kei=nos,urn:cts:greekLit:tlg0011.tlg002:960,960,εκεινος,ekeinos,κεῖνος,κεινος,a-s---mn-,kei=nos,keinos
154220435,ἐπιγιγνώσκω,e)pigignw/skw,urn:cts:greekLit:tlg0011.tlg002:960,960,επιγιγνωσκω,epigignwskw,ἐπέγνω,επεγνω,v3saia---,e)pe/gnw,epegnw
207828262,μανία,mani/a,urn:cts:greekLit:tlg0011.tlg002:960,960,μανια,mania,μανίαις,μανιαις,n-p---fd-,mani/ais,maniais
113000004,ψαύω,Yau/w,urn:cts:greekLit:tlg0011.tlg002:961,961,ψαυω,Yauw,ψαύων,ψαυων,v-sppamn-,Yau/wn,Yauwn
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:961,961,ο,o,τὸν,τον,l-s---ma-,to\n,ton
212680624,θεός,qeo/s,urn:cts:greekLit:tlg0011.tlg002:961,961,θεος,qeos,θεὸν,θεον,n-s---ma-,qeo\n,qeon
120414401,ἐν,e)n,urn:cts:greekLit:tlg0011.tlg002:961,961,εν,en,ἐν,εν,r--------,e)n,en
204836465,κερτόμιος,kerto/mios,urn:cts:greekLit:tlg0011.tlg002:961,961,κερτομιος,kertomios,κερτομίοις,κερτομιοις,a-p---fd-,kertomi/ois,kertomiois
184521382,γλῶσσα,glw=ssa,urn:cts:greekLit:tlg0011.tlg002:961,961,γλωσσα,glwssa,γλώσσαις,γλωσσαις,n-p---fd-,glw/ssais,glwssais
207609699,παύω,pau/w,urn:cts:greekLit:tlg0011.tlg002:962,962,παυω,pauw,παύεσκε,παυεσκε,v3siia---,pau/eske,paueske
175978586,μέν,me/n,urn:cts:greekLit:tlg0011.tlg002:962,962,μεν,men,μὲν,μεν,g--------,me\n,men
144915106,γάρ,ga/r,urn:cts:greekLit:tlg0011.tlg002:962,962,γαρ,gar,γὰρ,γαρ,g--------,ga\r,gar
229655648,ἔνθεος,e)/nqeos,urn:cts:greekLit:tlg0011.tlg002:962,962,ενθεος,enqeos,ἐνθέους,ενθεους,a-p---fa-,e)nqe/ous,enqeous
181772822,γυνή,gunh/,urn:cts:greekLit:tlg0011.tlg002:962,962,γυνη,gunh,γυναῖκας,γυναικας,n-p---fa-,gunai=kas,gunaikas
162901204,εὔιος,eu)/ios,urn:cts:greekLit:tlg0011.tlg002:962,962,ευιος,euios,εὔιόν,ευιον,a-s---na-,eu)/io/n,euion
206566436,τε,te,urn:cts:greekLit:tlg0011.tlg002:962,962,τε,te,τε,τε,g--------,te,te
215078996,πῦρ,pu=r,urn:cts:greekLit:tlg0011.tlg002:962,962,πυρ,pur,πῦρ,πυρ,n-s---na-,pu=r,pur
167882980,φίλαυλος,fi/laulos,urn:cts:greekLit:tlg0011.tlg002:965,965,φιλαυλος,filaulos,φιλαύλους,φιλαυλους,a-p---fa-,filau/lous,filaulous
206566436,τε,te,urn:cts:greekLit:tlg0011.tlg002:965,965,τε,te,τ̓,τ,g--------,t,t
242747480,ἐρεθίζω,e)reqi/zw,urn:cts:greekLit:tlg0011.tlg002:965,965,ερεθιζω,ereqizw,ἠρέθιζε,ηρεθιζε,v3siia---,h)re/qize,hreqize
103486989,Μοῦσα,Mou=sa,urn:cts:greekLit:tlg0011.tlg002:965,965,Μουσα,Mousa,Μούσας,Μουσας,n-p---fa-,Mou/sas,Mousas
219653761,παρά,para/,urn:cts:greekLit:tlg0011.tlg002:966,966,παρα,para,παρὰ,παρα,r--------,para\,para
125999525,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:966,966,δε,de,δὲ,δε,g--------,de\,de
107558423,Κυάνεαι,Kua/neai,urn:cts:greekLit:tlg0011.tlg002:966,966,Κυανεαι,Kuaneai,κυανεᾶν,κυανεαν,n-p---fg-,kuanea=n,kuanean
203681492,πέλαγος,pe/lagos,urn:cts:greekLit:tlg0011.tlg002:966,966,πελαγος,pelagos,πελάγει,πελαγει,n-s---nd-,pela/gei,pelagei
246763875,δίδυμος,di/dumos,urn:cts:greekLit:tlg0011.tlg002:966,966,διδυμος,didumos,διδύμας,διδυμας,a-s---fg-,didu/mas,didumas
105165387,ἅλς,a(/ls,urn:cts:greekLit:tlg0011.tlg002:966,966,αλς,als,ἁλὸς,αλος,n-s---fg-,a(lo\s,alos
118977843,ἀκτή,a)kth/,urn:cts:greekLit:tlg0011.tlg002:967,967,ακτη,akth,ἀκταὶ,ακται,n-p---fn-,a)ktai\,aktai
184114549,Βοσπόριος,Bospo/rios,urn:cts:greekLit:tlg0011.tlg002:967,967,Βοσποριος,Bosporios,Βοσπόριαι,Βοσποριαι,a-p---fn-,Bospo/riai,Bosporiai
135102810,ἠδέ,h)de/,urn:cts:greekLit:tlg0011.tlg002:967,967,ηδε,hde,ἠδ̓,ηδ,c--------,h)d,hd
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:967,967,ο,o,ὁ,ο,l-s---mn-,o(,o
79054601,Θρᾷξ,Q)ra|=c,urn:cts:greekLit:tlg0011.tlg002:967,967,Θραξ,Q)rac,Θρῃκῶν,Θρηκων,n-p---mg-,Q)rh|kw=n,Q)rhkwn
108709207,ἄξενος,a)/cenos,urn:cts:greekLit:tlg0011.tlg002:967,967,αξενος,acenos,ἄξενος,αξενος,a-s---mn-,a)/cenos,acenos
114138352,Σαλμυδησσός,Salmudhsso/s,urn:cts:greekLit:tlg0011.tlg002:970,970,Σαλμυδησσος,Salmudhssos,Σαλμυδησσός,Σαλμυδησσος,n-s---mn-,Salmudhsso/s,Salmudhssos
134905199,ἵνα,i(/na,urn:cts:greekLit:tlg0011.tlg002:970,970,ινα,ina,ἵν̓,ιν,c--------,i(/n,in
134118465,ἀγχίπτολις,a)gxi/ptolis,urn:cts:greekLit:tlg0011.tlg002:970,970,αγχιπτολις,agxiptolis,ἀγχίπτολις,αγχιπτολις,n-s---mn-,a)gxi/ptolis,agxiptolis
38309539,Ἄρης,A)/rhs,urn:cts:greekLit:tlg0011.tlg002:970,970,Αρης,Arhs,Ἄρης,Αρης,n-s---mn-,A)/rhs,Arhs
193173905,δισσός,disso/s,urn:cts:greekLit:tlg0011.tlg002:971,971,δισσος,dissos,δισσοῖσι,δισσοισι,a-p---md-,dissoi=si,dissoisi
111490970,Φινείδης,Finei/dhs,urn:cts:greekLit:tlg0011.tlg002:971,971,Φινειδης,Fineidhs,Φινείδαις,Φινειδαις,a-p---md-,Finei/dais,Fineidais
145707819,εἶδον,ei)=don,urn:cts:greekLit:tlg0011.tlg002:972,972,ειδον,eidon,εἶδεν,ειδεν,v3saia---,ei)=den,eiden
210279038,ἀρατός,a)rato/s,urn:cts:greekLit:tlg0011.tlg002:972,972,αρατος,aratos,ἀρατὸν,αρατον,a-s---na-,a)rato\n,araton
126127095,ἕλκος,e(/lkos,urn:cts:greekLit:tlg0011.tlg002:972,972,ελκος,elkos,ἕλκος,ελκος,n-s---na-,e(/lkos,elkos
257807946,τυφλόω,tuflo/w,urn:cts:greekLit:tlg0011.tlg002:973,973,τυφλοω,tuflow,τυφλωθὲν,τυφλωθεν,v-sappna-,tuflwqe\n,tuflwqen
118757826,ἐκ,e)k,urn:cts:greekLit:tlg0011.tlg002:973,973,εκ,ek,ἐξ,εξ,r--------,e)c,ec
111169945,ἄγριος,a)/grios,urn:cts:greekLit:tlg0011.tlg002:973,973,αγριος,agrios,ἀγρίας,αγριας,a-s---fg-,a)gri/as,agrias
157206502,δάμαρ,da/mar,urn:cts:greekLit:tlg0011.tlg002:973,973,δαμαρ,damar,δάμαρτος,δαμαρτος,n-s---fg-,da/martos,damartos
202304711,ἀλαός,a)lao/s,urn:cts:greekLit:tlg0011.tlg002:974,974,αλαος,alaos,ἀλαὸν,αλαον,a-s---na-,a)lao\n,alaon
212055543,ἀλάστορος,a)la/storos,urn:cts:greekLit:tlg0011.tlg002:974,974,αλαστορος,alastoros,ἀλαστόροισιν,αλαστοροισιν,a-p---md-,a)lasto/roisin,alastoroisin
172707668,ὄμμα,o)/mma,urn:cts:greekLit:tlg0011.tlg002:974,974,ομμα,omma,ὀμμάτων,ομματων,n-p---ng-,o)mma/twn,ommatwn
321227451,κύκλος,ku/klos,urn:cts:greekLit:tlg0011.tlg002:974,974,κυκλος,kuklos,κύκλοις,κυκλοις,n-p---md-,ku/klois,kuklois
209000121,ἀράσσω,a)ra/ssw,urn:cts:greekLit:tlg0011.tlg002:975,975,αρασσω,arassw,ἀραχθέντων,αραχθεντων,v-pappng-,a)raxqe/ntwn,araxqentwn
214362395,ὑπό,u(po/,urn:cts:greekLit:tlg0011.tlg002:975,975,υπο,upo,ὑφ̓,υφ,r--------,u(f,uf
228458647,αἱματηρός,ai(mathro/s,urn:cts:greekLit:tlg0011.tlg002:975,975,αιματηρος,aimathros,αἱματηραῖς,αιματηραις,a-p---fd-,ai(mathrai=s,aimathrais
252925478,χείρ,xei/r,urn:cts:greekLit:tlg0011.tlg002:976,976,χειρ,xeir,χείρεσσι,χειρεσσι,n-p---fd-,xei/ressi,xeiressi
166530851,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:976,976,και,kai,καὶ,και,c--------,kai\,kai
314783792,κερκίς,kerki/s,urn:cts:greekLit:tlg0011.tlg002:976,976,κερκις,kerkis,κερκίδων,κερκιδων,n-p---fg-,kerki/dwn,kerkidwn
116322596,ἀκμή,a)kmh/,urn:cts:greekLit:tlg0011.tlg002:976,976,ακμη,akmh,ἀκμαῖσιν,ακμαισιν,n-p---fd-,a)kmai=sin,akmaisin
194045666,κατά,kata/,urn:cts:greekLit:tlg0011.tlg002:977,977,κατα,kata,κατὰ,κατα,r--------,kata\,kata
125999525,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:977,977,δε,de,δὲ,δε,g--------,de\,de
226038118,τήκω,th/kw,urn:cts:greekLit:tlg0011.tlg002:977,977,τηκω,thkw,τακόμενοι,τακομενοι,v-pppemn-,tako/menoi,takomenoi
208540846,μέλεος,me/leos,urn:cts:greekLit:tlg0011.tlg002:977,977,μελεος,meleos,μέλεοι,μελεοι,a-p---mn-,me/leoi,meleoi
193864593,πάθη,pa/qh,urn:cts:greekLit:tlg0011.tlg002:977,977,παθη,paqh,πάθαν,παθαν,n-s---fa-,pa/qan,paqan
187470591,κλαίω,klai/w,urn:cts:greekLit:tlg0011.tlg002:980,980,κλαιω,klaiw,κλαῖον,κλαιον,v3piia---,klai=on,klaion
216156166,μήτηρ,mh/thr,urn:cts:greekLit:tlg0011.tlg002:980,980,μητηρ,mhthr,ματρὸς,ματρος,n-s---fg-,matro\s,matros
125680995,ἔχω,e)/xw,urn:cts:greekLit:tlg0011.tlg002:980,980,εχω,exw,ἔχοντες,εχοντες,v-pppamn-,e)/xontes,exontes
139376181,ἀνύμφευτος,a)nu/mfeutos,urn:cts:greekLit:tlg0011.tlg002:980,980,ανυμφευτος,anumfeutos,ἀνύμφευτον,ανυμφευτον,a-s---fa-,a)nu/mfeuton,anumfeuton
172994051,γονή,gonh/,urn:cts:greekLit:tlg0011.tlg002:980,980,γονη,gonh,γονάν,γοναν,n-s---fa-,gona/n,gonan
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:981,981,ο,o,ἁ,α,p-s---fn-,a(,a
125999525,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:981,981,δε,de,δὲ,δε,g--------,de\,de
