lemma_id,lemma,full_eng,urn,line_number,normalized,eng_lemma,case_type,number,gender,voice,tense,mood,person,ppl_voice,ppl_tense,ppl_gender,ppl_case,prn_type,prn_case,prn_gender
74039,ἔνερθε,e)/nerq)e,urn:cts:greekLit:tlg0011.tlg002:25,25,ενερθε,enerq)e,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
88099,ἔντιμος,e)/ntimos,urn:cts:greekLit:tlg0011.tlg002:25,25,εντιμος,entimos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
74501,νεκρός,nekro/s,urn:cts:greekLit:tlg0011.tlg002:25,25,νεκρος,nekros,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:26,26,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
22410,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:26,26,δε,de,None,None,None,None,None,None,None,None,None,None,None,None,None,None
75984,ἄθλιος,a)/q)lios,urn:cts:greekLit:tlg0011.tlg002:26,26,αθλιος,aq)lios,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
78410,θνήσκω,q)nh/skw,urn:cts:greekLit:tlg0011.tlg002:26,26,θνησκω,q)nhskw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
115099,Πολυνείκης,Polunei/khs,urn:cts:greekLit:tlg0011.tlg002:26,26,Πολυνεικης,Poluneikhs,genitive,sg,feminine,active,pluperfect,indicative,2nd,None,None,None,None,None,None,None
62873,νέκυς,ne/kus,urn:cts:greekLit:tlg0011.tlg002:26,26,νεκυς,nekus,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
65526,ἀστός,a)sto/s,urn:cts:greekLit:tlg0011.tlg002:27,27,αστος,astos,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
46335,φημί,fhmi/,urn:cts:greekLit:tlg0011.tlg002:27,27,φημι,fhmi,None,None,None,None,None,None,None,None,None,None,None,None,None,None
115101,ἐκκηρύσσω,e)kkhru/ssw,urn:cts:greekLit:tlg0011.tlg002:27,27,εκκηρυσσω,ekkhrussw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:27,27,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
24906,μή,mh/,urn:cts:greekLit:tlg0011.tlg002:27,27,μη,mh,None,None,None,None,None,None,None,None,None,None,None,None,None,None
49406,τάφος,tfos,urn:cts:greekLit:tlg0011.tlg002:28,28,ταφος,tafos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
88581,καλύπτω,kalu/ptw,urn:cts:greekLit:tlg0011.tlg002:28,28,καλυπτω,kaluptw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
45107,μηδέ,mhde/,urn:cts:greekLit:tlg0011.tlg002:28,28,μηδε,mhde,None,None,None,None,None,None,None,None,None,None,None,None,None,None
22410,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:28,28,δε,de,None,None,None,None,None,None,None,None,None,None,None,None,None,None
67118,κωκύω,kwku/w,urn:cts:greekLit:tlg0011.tlg002:28,28,κωκυω,kwkuw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
37706,τις,tis,urn:cts:greekLit:tlg0011.tlg002:28,28,τις,tis,nominative,sg,neuter,None,None,None,None,None,None,None,None,indefinite,nominative,masculine_feminine
26043,ἐάω,e)w,urn:cts:greekLit:tlg0011.tlg002:29,29,εαω,eaw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
22410,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:29,29,δε,de,None,None,None,None,None,None,None,None,None,None,None,None,None,None
111737,ἄκλαυστος,a)/klaustos,urn:cts:greekLit:tlg0011.tlg002:29,29,ακλαυστος,aklaustos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
72114,ἄταφος,a)/tafos,urn:cts:greekLit:tlg0011.tlg002:29,29,αταφος,atafos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
79043,οἰωνός,oi)wno/s,urn:cts:greekLit:tlg0011.tlg002:29,29,οιωνος,oiwnos,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
76534,γλυκύς,gluku/s,urn:cts:greekLit:tlg0011.tlg002:29,29,γλυκυς,glukus,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
102340,θησαυρός,q)hsauro/s,urn:cts:greekLit:tlg0011.tlg002:30,30,θησαυρος,q)hsauros,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
75610,εἰσοράω,ei)sorw,urn:cts:greekLit:tlg0011.tlg002:30,30,εισοραω,eisoraw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
53295,πρός,pro/s,urn:cts:greekLit:tlg0011.tlg002:30,30,προς,pros,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
51646,χάρις,xris,urn:cts:greekLit:tlg0011.tlg002:30,30,χαρις,xaris,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
34921,βορά,bor,urn:cts:greekLit:tlg0011.tlg002:30,30,βορα,bora,None,None,None,None,None,None,None,None,None,None,None,None,None,None
105535,τοιοῦτος,toiou=tos,urn:cts:greekLit:tlg0011.tlg002:31,31,τοιουτος,toioutos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
46335,φημί,fhmi/,urn:cts:greekLit:tlg0011.tlg002:31,31,φημι,fhmi,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:31,31,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
73313,ἀγαθός,a)gaq)o/s,urn:cts:greekLit:tlg0011.tlg002:31,31,αγαθος,agaq)os,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
57292,Κρέων,Kre/wn,urn:cts:greekLit:tlg0011.tlg002:31,31,Κρεων,Krewn,genitive,pl,masculine,None,None,None,None,active,present,masculine,nominative,None,None,None
29123,σύ,su/,urn:cts:greekLit:tlg0011.tlg002:31,31,συ,su,None,None,None,None,None,None,None,None,None,None,None,personal,nominative,singular
22491,ἐγώ,e)g,urn:cts:greekLit:tlg0011.tlg002:32,32,εγω,egw,None,None,None,None,None,None,None,None,None,None,None,personal,nominative,singular
48844,λέγω,le/gw,urn:cts:greekLit:tlg0011.tlg002:32,32,λεγω,legw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
23605,γάρ,gr,urn:cts:greekLit:tlg0011.tlg002:32,32,γαρ,gar,None,None,None,None,None,None,None,None,None,None,None,None,None,None
22491,ἐγώ,e)g,urn:cts:greekLit:tlg0011.tlg002:32,32,εγω,egw,None,None,None,None,None,None,None,None,None,None,None,personal,nominative,singular
91770,κηρύσσω,khru/ssw,urn:cts:greekLit:tlg0011.tlg002:32,32,κηρυσσω,khrussw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
42652,ἔχω,e)/xw,urn:cts:greekLit:tlg0011.tlg002:32,32,εχω,exw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
34092,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:33,33,και,kai,None,None,None,None,None,None,None,None,None,None,None,None,None,None
62928,δεῦρο,deu=ro,urn:cts:greekLit:tlg0011.tlg002:33,33,δευρο,deuro,None,None,None,None,None,None,None,None,None,None,None,None,None,None
69146,νέομαι,ne/omai,urn:cts:greekLit:tlg0011.tlg002:33,33,νεομαι,neomai,nominative,pl,feminine,mediopassive,present,indicative,1st,None,None,None,None,None,None,None
70333,οὗτος,ou(=tos,urn:cts:greekLit:tlg0011.tlg002:33,33,ουτος,outos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:33,33,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
24906,μή,mh/,urn:cts:greekLit:tlg0011.tlg002:33,33,μη,mh,None,None,None,None,None,None,None,None,None,None,None,None,None,None
48157,οἶδα,oi)=da,urn:cts:greekLit:tlg0011.tlg002:33,33,οιδα,oida,nominative,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
59288,σαφής,safh/s,urn:cts:greekLit:tlg0011.tlg002:34,34,σαφης,safhs,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
129631,προκηρύσσω,prokhru/ssw,urn:cts:greekLit:tlg0011.tlg002:34,34,προκηρυσσω,prokhrussw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
34092,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:34,34,και,kai,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:34,34,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
70569,πρᾶγμα,pra=gma,urn:cts:greekLit:tlg0011.tlg002:34,34,πραγμα,pragma,nominative,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
38069,ἄγω,a)/gw,urn:cts:greekLit:tlg0011.tlg002:34,34,αγω,agw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
27691,οὐ,ou),urn:cts:greekLit:tlg0011.tlg002:35,35,ου,ou,None,None,None,None,None,None,None,None,None,None,None,None,None,None
28986,ὡς,w(s,urn:cts:greekLit:tlg0011.tlg002:35,35,ως,ws,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
34949,παρά,par,urn:cts:greekLit:tlg0011.tlg002:35,35,παρα,para,None,None,None,None,None,None,None,None,None,None,None,None,None,None
74351,οὐδείς,ou)dei/s,urn:cts:greekLit:tlg0011.tlg002:35,35,ουδεις,oudeis,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
34418,ἀλλά,a)ll,urn:cts:greekLit:tlg0011.tlg002:35,35,αλλα,alla,None,None,None,None,None,None,None,None,None,None,None,None,None,None
29355,ὅς,o(/s,urn:cts:greekLit:tlg0011.tlg002:35,35,ος,os,nominative,sg,neuter,None,None,None,None,None,None,None,None,relative,nominative,masculine
25399,ἄν,a)/n,urn:cts:greekLit:tlg0011.tlg002:35,35,αν,an,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
70333,οὗτος,ou(=tos,urn:cts:greekLit:tlg0011.tlg002:35,35,ουτος,outos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
37706,τις,tis,urn:cts:greekLit:tlg0011.tlg002:35,35,τις,tis,nominative,sg,neuter,None,None,None,None,None,None,None,None,indefinite,nominative,masculine_feminine
37157,δράω,drw,urn:cts:greekLit:tlg0011.tlg002:35,35,δραω,draw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
62580,φόνος,fo/nos,urn:cts:greekLit:tlg0011.tlg002:36,36,φονος,fonos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
105060,πρόκειμαι,pro/keimai,urn:cts:greekLit:tlg0011.tlg002:36,36,προκειμαι,prokeimai,nominative,pl,feminine,None,None,None,None,None,None,None,None,None,None,None
135008,δημόλευστος,dhmo/leustos,urn:cts:greekLit:tlg0011.tlg002:36,36,δημολευστος,dhmoleustos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
23982,ἐν,e)n,urn:cts:greekLit:tlg0011.tlg002:36,36,εν,en,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
62988,πόλις,po/lis,urn:cts:greekLit:tlg0011.tlg002:36,36,πολις,polis,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
70661,οὕτως,ou(/tws,urn:cts:greekLit:tlg0011.tlg002:37,37,ουτως,outws,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
42652,ἔχω,e)/xw,urn:cts:greekLit:tlg0011.tlg002:37,37,εχω,exw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
29123,σύ,su/,urn:cts:greekLit:tlg0011.tlg002:37,37,συ,su,None,None,None,None,None,None,None,None,None,None,None,personal,nominative,singular
70333,οὗτος,ou(=tos,urn:cts:greekLit:tlg0011.tlg002:37,37,ουτος,outos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
34092,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:37,37,και,kai,None,None,None,None,None,None,None,None,None,None,None,None,None,None
93579,δείκνυμι,dei/knumi,urn:cts:greekLit:tlg0011.tlg002:37,37,δεικνυμι,deiknumi,dative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
37265,τάχα,txa,urn:cts:greekLit:tlg0011.tlg002:37,37,ταχα,taxa,nominative,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
48773,εἴτε,ei)/te,urn:cts:greekLit:tlg0011.tlg002:38,38,ειτε,eite,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
84731,εὐγενής,eu)genh/s,urn:cts:greekLit:tlg0011.tlg002:38,38,ευγενης,eugenhs,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
40463,φύω,fu/w,urn:cts:greekLit:tlg0011.tlg002:38,38,φυω,fuw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
48773,εἴτε,ei)/te,urn:cts:greekLit:tlg0011.tlg002:38,38,ειτε,eite,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
78976,ἐσθλός,e)sq)lo/s,urn:cts:greekLit:tlg0011.tlg002:38,38,εσθλος,esq)los,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
60062,κακός,kako/s,urn:cts:greekLit:tlg0011.tlg002:38,38,κακος,kakos,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
39915,τίς,ti/s,urn:cts:greekLit:tlg0011.tlg002:39,39,τις,tis,nominative,sg,neuter,None,None,None,None,None,None,None,None,interrogative,nominative,masculine_feminine
22410,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:39,39,δε,de,None,None,None,None,None,None,None,None,None,None,None,None,None,None
19563,ὦ,w)=,urn:cts:greekLit:tlg0011.tlg002:39,39,ω,w,None,None,None,None,None,None,None,None,None,None,None,None,None,None
106833,ταλαίφρων,talai/frwn,urn:cts:greekLit:tlg0011.tlg002:39,39,ταλαιφρων,talaifrwn,genitive,pl,masculine,None,None,None,None,active,present,masculine,nominative,None,None,None
22907,εἰ,ei),urn:cts:greekLit:tlg0011.tlg002:39,39,ει,ei,None,None,None,None,None,None,None,None,None,None,None,None,None,None
36331,ὅδε,o(/de,urn:cts:greekLit:tlg0011.tlg002:39,39,οδε,ode,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
23982,ἐν,e)n,urn:cts:greekLit:tlg0011.tlg002:39,39,εν,en,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
70333,οὗτος,ou(=tos,urn:cts:greekLit:tlg0011.tlg002:39,39,ουτος,outos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
22491,ἐγώ,e)g,urn:cts:greekLit:tlg0011.tlg002:39,39,εγω,egw,None,None,None,None,None,None,None,None,None,None,None,personal,nominative,singular
41723,λύω,lu/w,urn:cts:greekLit:tlg0011.tlg002:40,40,λυω,luw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
25399,ἄν,a)/n,urn:cts:greekLit:tlg0011.tlg002:40,40,αν,an,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
14706,ἤ,h)/,urn:cts:greekLit:tlg0011.tlg002:40,40,η,h,None,None,None,None,None,None,None,None,None,None,None,None,None,None
0,̓,,urn:cts:greekLit:tlg0011.tlg002:40,40,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None
62447,ἐφάπτω,e)fptw,urn:cts:greekLit:tlg0011.tlg002:40,40,εφαπτω,efaptw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
125948,προστίθημι,prosti/q)hmi,urn:cts:greekLit:tlg0011.tlg002:40,40,προστιθημι,prostiq)hmi,dative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
73904,πλείων,plei/wn,urn:cts:greekLit:tlg0011.tlg002:40,40,πλειων,pleiwn,genitive,pl,masculine,None,None,None,None,active,present,masculine,nominative,None,None,None
22907,εἰ,ei),urn:cts:greekLit:tlg0011.tlg002:41,41,ει,ei,None,None,None,None,None,None,None,None,None,None,None,None,None,None
102331,συμπονέω,sumpone/w,urn:cts:greekLit:tlg0011.tlg002:41,41,συμπονεω,sumponew,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
34092,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:41,41,και,kai,None,None,None,None,None,None,None,None,None,None,None,None,None,None
132340,συνεργάζομαι,sunergzomai,urn:cts:greekLit:tlg0011.tlg002:41,41,συνεργαζομαι,sunergazomai,nominative,pl,feminine,mediopassive,present,indicative,1st,None,None,None,None,None,None,None
76110,σκοπέω,skope/w,urn:cts:greekLit:tlg0011.tlg002:41,41,σκοπεω,skopew,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
65157,ποῖος,poi=os,urn:cts:greekLit:tlg0011.tlg002:42,42,ποιος,poios,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
37706,τις,tis,urn:cts:greekLit:tlg0011.tlg002:42,42,τις,tis,nominative,sg,neuter,None,None,None,None,None,None,None,None,indefinite,nominative,masculine_feminine
117752,κινδύνευμα,kindu/neuma,urn:cts:greekLit:tlg0011.tlg002:42,42,κινδυνευμα,kinduneuma,nominative,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
42275,ποῦ,pou=,urn:cts:greekLit:tlg0011.tlg002:42,42,που,pou,None,None,None,None,None,None,None,None,None,None,None,None,None,None
45406,γνώμη,gnmh,urn:cts:greekLit:tlg0011.tlg002:42,42,γνωμη,gnwmh,nominative,sg,feminine,active,pluperfect,indicative,1st,None,None,None,None,None,None,None
50731,ποτέ,pote/,urn:cts:greekLit:tlg0011.tlg002:42,42,ποτε,pote,None,None,None,None,None,None,None,None,None,None,None,None,None,None
48022,εἰμί,ei)mi/,urn:cts:greekLit:tlg0011.tlg002:42,42,ειμι,eimi,None,None,None,None,None,None,None,None,None,None,None,None,None,None
22907,εἰ,ei),urn:cts:greekLit:tlg0011.tlg002:43,43,ει,ei,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:43,43,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
74501,νεκρός,nekro/s,urn:cts:greekLit:tlg0011.tlg002:43,43,νεκρος,nekros,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
41223,σύν,su/n,urn:cts:greekLit:tlg0011.tlg002:43,43,συν,sun,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
36331,ὅδε,o(/de,urn:cts:greekLit:tlg0011.tlg002:43,43,οδε,ode,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
90142,κουφίζω,koufi/zw,urn:cts:greekLit:tlg0011.tlg002:43,43,κουφιζω,koufizw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
50831,χείρ,xei/r,urn:cts:greekLit:tlg0011.tlg002:43,43,χειρ,xeir,None,None,None,None,None,None,None,None,None,None,None,None,None,None
16218,ἦ,h)=,urn:cts:greekLit:tlg0011.tlg002:44,44,η,h,None,None,None,None,None,None,None,None,None,None,None,None,None,None
23605,γάρ,gr,urn:cts:greekLit:tlg0011.tlg002:44,44,γαρ,gar,None,None,None,None,None,None,None,None,None,None,None,None,None,None
50992,νοέω,noe/w,urn:cts:greekLit:tlg0011.tlg002:44,44,νοεω,noew,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
54611,θάπτω,q)ptw,urn:cts:greekLit:tlg0011.tlg002:44,44,θαπτω,q)aptw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
61801,σφεῖς,sfei=s,urn:cts:greekLit:tlg0011.tlg002:44,44,σφεις,sfeis,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
113974,ἀπόρρητος,a)po/rrhtos,urn:cts:greekLit:tlg0011.tlg002:44,44,απορρητος,aporrhtos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
